,Unnamed: 0,scale,path,psnr,ssim,lpips,chamfer
868,868,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/1780,38.86429675839973,1.0118877,0.05103,1.906318e-05
1100,1100,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/199,24.752299089956043,0.96242803,0.05103,2.4464409e-05
6626,6626,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_038652_s2,25.67903856093557,1.068075,0.05103,1.9841202e-05
7443,7443,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_0_016202_s2,32.011022473702624,0.97854483,0.05103,1.5079146e-05
10199,10199,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_24_02801_s2,32.364441089919175,0.9658538,0.05103,2.9614315e-05
10679,10679,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_29292_s1,25.63667254706376,0.97123563,0.05103,2.469849e-05
11312,11312,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_5_06798_s2,35.598187547038286,0.9911255,0.05103,1.599281e-05
4089,4089,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_050351_s1,26.50569394550379,0.96754426,0.05103,2.2656594e-05
13431,13431,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01027_s3,32.202412079208834,0.97312325,0.05103,1.7018541e-05
15648,15648,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_165064_s2,26.84111449962647,0.85629433,0.05103,4.911472e-05
16587,16587,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Japan_3_136890_s3,30.294137355080707,0.99065495,0.05103,1.794386e-05
17392,17392,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_4_77785_s2,27.47998879793176,0.95450187,0.05103,2.9057657e-05
3445,3445,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/41,47.41814879724251,0.9873507,0.05106,3.26538e-06
226,226,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1201,38.90700393186526,0.2115525,0.0511,1.1693326e-05
8103,8103,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_139766_s3,32.52473698637711,0.973372,0.0511,2.4305671e-05
8707,8707,any,/root/autodl-tmp/animedata/train_10k/Disney_10_03143_s1,27.128642534337445,0.9699806,0.0511,5.5880904e-05
10716,10716,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_32987_s1,28.5859806490328,0.9681971,0.0511,2.9877494e-05
13216,13216,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_7_013566_s1,28.426604790538136,0.9760752,0.0511,5.6989826e-05
14127,14127,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_153198_s3,24.59152704291029,0.96352196,0.0511,2.757377e-05
15370,15370,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_11037_s3,25.02002700483676,0.9528619,0.0511,3.4714758e-05
7909,7909,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_020582_s3,27.31984927320636,0.97293764,0.05112,3.03599e-05
9973,9973,any,/root/autodl-tmp/animedata/train_10k/Disney_22_01592_s2,32.04085249928969,0.9842023,0.05112,1.190404e-05
11711,11711,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_03538_s2,31.474394489211697,0.97734934,0.05112,2.8487928e-05
12722,12722,any,/root/autodl-tmp/animedata/train_10k/Disney_v3_2_003211_s1,33.05098764122634,0.99038875,0.05112,1.1834934e-05
17557,17557,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_9_00984_s3,23.59544365620179,0.86507416,0.05112,3.1606418e-05
3570,3570,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/4211,29.00275301926496,0.9591219,0.05115,3.618503e-05
6295,6295,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_15_001840_s2,34.46523302881538,0.9942107,0.05115,1.9473158e-05
9390,9390,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_15_00362_s2,37.35969388411674,1.0071893,0.05115,2.0931602e-05
9854,9854,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_21_02041_s2,31.11253119580975,0.97852397,0.05115,1.4609501e-05
1264,1264,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/2136,44.13734134682763,0.9945057,0.05118,8.233914e-06
1941,1941,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/2746,31.58019272224605,0.9614153,0.05118,3.825043e-05
7541,7541,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_003373_s2,25.64533422461262,0.97317624,0.05118,3.973192e-05
16455,16455,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_16756_s2,27.898857199529708,0.96392417,0.05118,2.3374765e-05
17637,17637,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_033369_s3,33.69918810764989,0.98385966,0.05118,1.0179863e-05
6212,6212,"(1088, 2176)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_11_000397_s2,41.33134592581407,0.98714626,0.0512,1.1201108e-05
9222,9222,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_13_03308_s1,37.258785122592734,0.9775768,0.0512,1.5853047e-05
10772,10772,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_34192_s2,40.34331527291621,0.988195,0.0512,7.4030745e-06
12881,12881,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_012952_s2,27.55058153380122,0.9695883,0.0512,3.277317e-05
14699,14699,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_74879_s3,34.27330176914217,0.97838736,0.0512,1.2583207e-05
15292,15292,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Japan_2_08577_s2,39.95349504183663,0.9832426,0.0512,1.3587349e-05
17173,17173,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_158428_s3,33.20750706387991,0.9762408,0.0512,1.7464845e-05
7783,7783,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_060206_s2,39.99124272744559,0.97972053,0.05124,1.2577592e-05
13241,13241,any,/root/autodl-tmp/animedata/train_10k/Disney_v3_7_020582_s2,31.915686417226944,0.9740208,0.05124,2.1411568e-05
13268,13268,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v3_7_034883_s2,29.144140393420788,0.97058433,0.05124,2.7771137e-05
13821,13821,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_114721_s2,26.78723045928609,0.97371256,0.05124,3.2922144e-05
17810,17810,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_064307_s3,36.33766280033453,0.98510563,0.05124,1.3106895e-05
4948,4948,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/5452,34.20348260751703,0.9845895,0.05127,1.3631673e-05
8000,8000,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_067374_s3,26.372142646017814,0.9587159,0.05127,4.185617e-05
8370,8370,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_0_05342_s1,34.2909469418846,0.99403673,0.05127,2.0903904e-05
8872,8872,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_12_03098_s2,25.55794977022816,0.9656769,0.05127,3.624533e-05
9802,9802,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_21_04622_s2,37.78723752562209,0.99219817,0.05127,6.42243e-06
13430,13430,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01027_s2,32.18478421459233,0.9730573,0.05127,1.707023e-05
374,374,any,/root/autodl-tmp/animedata/anime_dataset/1335,25.82304533388995,0.74422413,0.0513,4.26274e-05
6052,6052,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/881,42.730486743706976,0.9930113,0.0513,2.980515e-06
12474,12474,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_7_02072_s2,32.59049347616783,0.94746864,0.0513,3.4308567e-05
13055,13055,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_035350_s2,27.55840957600945,0.9658378,0.0513,2.2710537e-05
1085,1085,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1976,29.6880523627518,0.9557128,0.05133,3.4105513e-05
7940,7940,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_031446_s2,30.469678409195623,0.9611253,0.05133,4.7251546e-05
8864,8864,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_11_02440_s2,30.09460561585263,0.9814572,0.05133,3.837558e-05
9181,9181,any,/root/autodl-tmp/animedata/train_10k/Disney_16_02585_s2,36.57335621347298,0.9840212,0.05133,1.1352353e-05
12115,12115,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_16_05524_s1,37.56230062947227,1.0631309,0.05133,1.1003462e-05
8160,8160,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_163624_s3,43.79395467444812,0.99212027,0.05136,1.1094643e-05
12793,12793,any,/root/autodl-tmp/animedata/train_10k/Disney_v3_5_004045_s2,41.84373143345351,0.99412286,0.05136,1.7416216e-05
14121,14121,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_152223_s3,27.54596704116316,0.9758381,0.05136,3.3470777e-05
14643,14643,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_0_60323_s3,32.129258477248776,0.9566618,0.05136,4.2191994e-05
1230,1230,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/2105,28.095022607877667,0.98813766,0.0514,3.1971467e-05
1886,1886,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2697,28.80006526109158,0.9607226,0.0514,3.6686066e-05
6365,6365,"(832, 1664)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_19_002078_s1,36.34948481560587,0.9855112,0.0514,1.309971e-05
7943,7943,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_034013_s2,30.998550041491956,0.96706986,0.0514,3.0283929e-05
9416,9416,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_15_02062_s2,41.47428347062992,0.9904533,0.0514,1.0220161e-05
10618,10618,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_24608_s1,28.28536321461275,0.97223264,0.0514,1.8674644e-05
14096,14096,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_0_150769_s2,30.369606892773348,0.9869093,0.0514,5.748121e-05
14709,14709,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_76099_s2,33.52455729031164,0.9669494,0.0514,4.187927e-05
21,21,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1017,28.71759097574294,0.97358394,0.05142,2.2674754e-05
13085,13085,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_038049_s1,30.998795335028948,0.98038137,0.05142,2.3428482e-05
14568,14568,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_0_47178_s2,27.276680278918857,0.96064425,0.05142,2.9244464e-05
3351,3351,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4014,32.187549752860896,0.9765128,0.05145,1.8094683e-05
4856,4856,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/537,29.84250408228845,0.99384093,0.05145,2.3098051e-05
5882,5882,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/728,41.77420637828597,0.9937865,0.05145,6.31278e-06
7387,7387,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_039464_s2,26.657658763026184,0.94623077,0.05145,2.5867057e-05
7781,7781,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_060196_s3,40.26300936034845,0.9818393,0.05145,1.3552051e-05
7906,7906,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_019906_s3,33.92180672488162,0.9789473,0.05145,1.7896502e-05
9515,9515,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_18_01607_s2,33.28152264553266,0.9839374,0.05145,1.0841612e-05
9599,9599,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_1_01534_s2,32.991110248691854,0.9941797,0.05145,1.0496989e-05
10356,10356,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_27_11009_s2,29.86668693642085,0.9770748,0.05145,1.3928104e-05
11624,11624,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_11_03846_s1,29.63190462194495,0.98700213,0.05145,2.7967351e-05
12890,12890,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_013891_s2,29.44256549952391,0.97454613,0.05145,2.7314522e-05
13497,13497,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01333_s3,33.388439124524496,0.974157,0.05145,2.2437962e-05
7112,7112,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Japan_2_57551_s3,31.367441698855284,0.9535151,0.05145,2.913388e-05
4071,4071,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4663,26.508150896469296,0.95803267,0.05148,2.73937e-05
9940,9940,any,/root/autodl-tmp/animedata/train_10k/Disney_21_04238_s2,29.65420991926671,0.9699328,0.05148,1.8629748e-05
10541,10541,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_09634_s2,29.34969643916459,0.9687728,0.05148,2.966146e-05
12202,12202,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_17_03354_s2,28.534250918054205,1.0506278,0.05148,3.3417982e-05
16202,16202,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_57546_s3,31.798485103104905,0.952353,0.05148,3.0190258e-05
2617,2617,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/3354,34.2269027923892,0.9917261,0.0515,2.3975706e-05
6593,6593,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_035168_s2,29.210472337147536,1.0607876,0.0515,1.1849856e-05
7015,7015,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_028763_s2,25.82687318958204,1.0477765,0.0515,2.8029532e-05
7033,7033,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_030188_s2,33.6590047705471,1.0596967,0.0515,1.2341039e-05
8162,8162,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_166231_s3,29.016796030373968,0.9722639,0.0515,2.3546356e-05
8970,8970,any,/root/autodl-tmp/animedata/train_10k/Disney_11_03241_s1,39.58599210669696,0.99257076,0.0515,8.160979e-06
9706,9706,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_20_01567_s1,30.36832304774911,0.9827137,0.0515,3.4919467e-05
11178,11178,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_3_02731_s2,24.926676992438495,0.9744353,0.0515,3.5625686e-05
12669,12669,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_12_000755_s2,36.37724846053475,0.97868973,0.0515,2.3167217e-05
16177,16177,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_2_51601_s2,30.496535191680213,0.9232151,0.0515,3.1394782e-05
16944,16944,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_85006_s2,28.83656162284662,0.97403973,0.0515,2.3770543e-05
7228,7228,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_004175_s2,37.76398167158171,0.9829474,0.05154,2.0107324e-05
8109,8109,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_141365_s2,28.69974324582253,0.9803586,0.05154,2.9105839e-05
8683,8683,any,/root/autodl-tmp/animedata/train_10k/Disney_10_01913_s2,29.43051397109448,0.9955491,0.05154,2.8809394e-05
10238,10238,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_24_05133_s2,35.62316437607249,0.9895585,0.05154,1.94387e-05
12704,12704,any,/root/autodl-tmp/animedata/train_10k/Disney_v3_1_000301_s2,30.99270654534039,0.9781198,0.05154,2.445401e-05
15046,15046,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_1_124161_s3,35.631428941734875,0.9834187,0.05154,2.7070831e-05
1826,1826,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2642,28.735856611130725,0.9674632,0.05157,3.1590353e-05
3074,3074,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/3766,29.079641922591534,0.9686718,0.05157,1.8321742e-05
8026,8026,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_087388_s3,32.48497573470284,0.9847802,0.05157,2.1831238e-05
10450,10450,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_04622_s1,31.09127421740512,0.9742641,0.05157,1.9872881e-05
1670,1670,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_27_33971_s2,40.37472354333496,0.9940748,0.05157,1.9113251e-05
6769,6769,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_013489_s1,27.441978316210573,1.0472316,0.0516,2.5146817e-05
10046,10046,any,/root/autodl-tmp/animedata/train_10k/Disney_23_00210_s1,33.23708802465406,0.98877954,0.0516,1.4832309e-05
11575,11575,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_11_00904_s2,29.968118103937144,0.97612756,0.0516,2.2387554e-05
12743,12743,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_4_002128_s1,31.00953054499421,0.99170625,0.0516,2.2404036e-05
13811,13811,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_113590_s2,24.11143806550292,0.9710188,0.0516,3.1329262e-05
14670,14670,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_68029_s2,25.89804049908932,0.9371444,0.0516,2.9990344e-05
17063,17063,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_11423_s2,26.43161057349621,0.9516504,0.0516,3.5029683e-05
3181,3181,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/3862,30.16465731386139,0.9713974,0.05164,3.0338204e-05
5955,5955,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/794,29.657983570185607,0.9707181,0.05164,2.050522e-05
11719,11719,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_04325_s2,33.157660634524674,0.9796455,0.05164,2.5132398e-05
7681,7681,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_131010_s3,32.73890284542129,0.9705185,0.05167,3.332234e-05
14108,14108,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_151667_s3,26.10224870116061,0.9738126,0.05167,3.955532e-05
2921,2921,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/3628,36.10001112794515,0.9795594,0.0517,1.2209567e-05
3672,3672,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4303,34.049266711980216,0.97103804,0.0517,1.6633567e-05
9087,9087,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_13_01435_s2,40.0288092229622,0.9936816,0.0517,1.364356e-05
10215,10215,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Disney_24_04245_s2,34.04154209029994,0.98748344,0.0517,2.2643784e-05
10230,10230,any,/root/autodl-tmp/animedata/train_10k/Disney_24_04824_s2,31.803807181540925,0.98764193,0.0517,3.032983e-05
10459,10459,any,/root/autodl-tmp/animedata/train_10k/Disney_27_05456_s2,27.1772150489357,0.9658379,0.0517,2.8197439e-05
10713,10713,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_27_32944_s1,34.77956239394453,0.98459506,0.0517,1.4279376e-05
13429,13429,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01026_s3,32.204494190198005,0.9730037,0.0517,1.7100741e-05
15192,15192,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_1_20231_s2,26.66681945722507,0.94949573,0.0517,3.8507398e-05
15774,15774,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_186457_s2,31.73018744797108,1.1196338,0.0517,4.170551e-05
7957,7957,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_042192_s3,26.79748867117404,0.94028443,0.05173,3.3850672e-05
7998,7998,"(1088, 2176)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_064436_s2,27.125440067113704,0.946912,0.05173,4.470619e-05
11101,11101,any,/root/autodl-tmp/animedata/train_10k/Disney_2_02191_s1,30.55377363079077,0.99335635,0.05173,1.9851192e-05
13914,13914,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_128149_s3,28.711000275464297,0.9300521,0.05173,3.3915057e-05
17338,17338,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_4_65865_s3,28.978628455937404,0.9669571,0.05173,2.9029128e-05
9189,9189,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_19_02815_s2,30.68193222726316,0.98985,0.05176,2.6867016e-05
12292,12292,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_18_03254_s2,29.548475597939348,0.97939336,0.05176,4.242504e-05
14759,14759,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_84414_s2,33.36795275411248,0.9782742,0.05176,9.708448e-06
14975,14975,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_1_113460_s3,34.09200970087701,0.97055346,0.05176,1.804622e-05
69,69,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1060,28.72172038044172,0.96279836,0.0518,4.0459847e-05
9510,9510,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_18_01228_s2,28.79179423223272,0.9421673,0.0518,3.7754973e-05
13428,13428,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01025_s3,31.85127026509591,0.97003615,0.0518,1.833923e-05
13967,13967,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_133428_s2,41.330650438353786,0.9884792,0.0518,1.439306e-05
14645,14645,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_61661_s3,28.721309824385965,0.9548191,0.0518,4.012056e-05
17015,17015,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_02716_s3,26.539922085980837,0.9608417,0.0518,3.0259638e-05
2366,2366,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/3128,34.59363756902636,0.9866928,0.05182,1.7948409e-05
3803,3803,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/4421,25.715863691116745,1.0178192,0.05182,4.975158e-05
7151,7151,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_044988_s1,34.767492068663344,1.0640312,0.05182,1.5228619e-05
11430,11430,any,/root/autodl-tmp/animedata/train_10k/Disney_9_00598_s2,27.925744207858287,0.9700539,0.05182,3.255349e-05
13810,13810,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_113589_s2,24.09535339433805,0.9708975,0.05182,3.0772375e-05
15057,15057,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_1_33800_s3,25.52115920824074,0.9723946,0.05182,4.5219393e-05
